1900-12,-0.62
1901-01,-0.63
1901-02,-0.63
1901-03,-0.66
1901-04,-0.65
1901-05,-0.64
1901-06,-0.67
1901-07,-0.68
1901-08,-0.66
1901-09,-0.64
1901-10,-0.61
1901-11,-0.6
1901-12,-0.6
1902-01,-0.62
1902-02,-0.63
1902-03,-0.67
1902-04,-0.69
1902-05,-0.72
1902-06,-0.71
1902-07,-0.71
1902-08,-0.71
1902-09,-0.7
1902-10,-0.72
1902-11,-0.78
1902-12,-0.8
1903-01,-0.79
1903-02,-0.84
1903-03,-0.84
1903-04,-0.83
1903-05,-0.83
1903-06,-0.8
1903-07,-0.79
1903-08,-0.79
1903-09,-0.8
1903-10,-0.78
1903-11,-0.73
1903-12,-0.71
1904-01,-0.69
1904-02,-0.65
1904-03,-0.63
1904-04,-0.61
1904-05,-0.59
1904-06,-0.6
1904-07,-0.59
1904-08,-0.58
1904-09,-0.57
1904-10,-0.58
1904-11,-0.58
1904-12,-0.59
1905-01,-0.58
1905-02,-0.59
1905-03,-0.59
1905-04,-0.61
1905-05,-0.62
1905-06,-0.63
1905-07,-0.63
1905-08,-0.64
1905-09,-0.64
1905-10,-0.65
1905-11,-0.67
1905-12,-0.68
1906-01,-0.71
1906-02,-0.71
1906-03,-0.69
1906-04,-0.69
1906-05,-0.69
1906-06,-0.68
1906-07,-0.67
1906-08,-0.67
1906-09,-0.67
1906-10,-0.66
1906-11,-0.66
1906-12,-0.65
1907-01,-0.66
1907-02,-0.64
1907-03,-0.67
1907-04,-0.64
1907-05,-0.62
1907-06,-0.61
1907-07,-0.63
1907-08,-0.64
1907-09,-0.64
1907-10,-0.63
1907-11,-0.61
1907-12,-0.61
1908-01,-0.59
1908-02,-0.62
1908-03,-0.6
1908-04,-0.62
1908-05,-0.63
1908-06,-0.64
1908-07,-0.63
1908-08,-0.62
1908-09,-0.63
1908-10,-0.64
1908-11,-0.66
1908-12,-0.67
1909-01,-0.68
1909-02,-0.68
1909-03,-0.68
1909-04,-0.68
1909-05,-0.67
1909-06,-0.66
1909-07,-0.66
1909-08,-0.67
1909-09,-0.66
1909-10,-0.65
1909-11,-0.65
1909-12,-0.63
1910-01,-0.63
1910-02,-0.62
1910-03,-0.63
1910-04,-0.63
1910-05,-0.62
1910-06,-0.62
1910-07,-0.61
1910-08,-0.6
1910-09,-0.61
1910-10,-0.61
1910-11,-0.61
1910-12,-0.61
1911-01,-0.6
1911-02,-0.62
1911-03,-0.61
1911-04,-0.61
1911-05,-0.63
1911-06,-0.64
1911-07,-0.65
1911-08,-0.65
1911-09,-0.65
1911-10,-0.65
1911-11,-0.64
1911-12,-0.65
1912-01,-0.63
1912-02,-0.61
1912-03,-0.61
1912-04,-0.61
1912-05,-0.61
1912-06,-0.6
1912-07,-0.59
1912-08,-0.6
1912-09,-0.59
1912-10,-0.59
1912-11,-0.59
1912-12,-0.6
1913-01,-0.62
1913-02,-0.62
1913-03,-0.62
1913-04,-0.61
1913-05,-0.6
1913-06,-0.6
1913-07,-0.6
1913-08,-0.6
1913-09,-0.59
1913-10,-0.58
1913-11,-0.58
1913-12,-0.58
1914-01,-0.58
1914-02,-0.59
1914-03,-0.59
1914-04,-0.59
1914-05,-0.59
1914-06,-0.59
1914-07,-0.58
1914-08,-0.57
1914-09,-0.57
1914-10,-0.58
1914-11,-0.58
1914-12,-0.56
1915-01,-0.56
1915-02,-0.56
1915-03,-0.56
1915-04,-0.56
1915-05,-0.56
1915-06,-0.56
1915-07,-0.57
1915-08,-0.56
1915-09,-0.57
1915-10,-0.57
1915-11,-0.57
1915-12,-0.57
1916-01,-0.57
1916-02,-0.56
1916-03,-0.56
1916-04,-0.56
1916-05,-0.56
1916-06,-0.55
1916-07,-0.55
1916-08,-0.56
1916-09,-0.56
1916-10,-0.56
1916-11,-0.56
1916-12,-0.57
1917-01,-0.58
1917-02,-0.57
1917-03,-0.57
1917-04,-0.58
1917-05,-0.58
1917-06,-0.58
1917-07,-0.57
1917-08,-0.57
1917-09,-0.56
1917-10,-0.55
1917-11,-0.55
1917-12,-0.53
1918-01,-0.52
1918-02,-0.52
1918-03,-0.52
1918-04,-0.52
1918-05,-0.51
1918-06,-0.52
1918-07,-0.52
1918-08,-0.52
1918-09,-0.52
1918-10,-0.52
1918-11,-0.53
1918-12,-0.55
1919-01,-0.56
1919-02,-0.57
1919-03,-0.57
1919-04,-0.58
1919-05,-0.58
1919-06,-0.58
1919-07,-0.58
1919-08,-0.58
1919-09,-0.59
1919-10,-0.6
1919-11,-0.6
1919-12,-0.59
1920-01,-0.59
1920-02,-0.6
1920-03,-0.6
1920-04,-0.6
1920-05,-0.6
1920-06,-0.6
1920-07,-0.59
1920-08,-0.59
1920-09,-0.59
1920-10,-0.59
1920-11,-0.59
1920-12,-0.59
1921-01,-0.59
1921-02,-0.59
1921-03,-0.59
1921-04,-0.59
1921-05,-0.59
1921-06,-0.59
1921-07,-0.59
1921-08,-0.59
1921-09,-0.59
1921-10,-0.58
1921-11,-0.57
1921-12,-0.56
1922-01,-0.55
1922-02,-0.55
1922-03,-0.54
1922-04,-0.54
1922-05,-0.55
1922-06,-0.54
1922-07,-0.54
1922-08,-0.53
1922-09,-0.53
1922-10,-0.54
1922-11,-0.55
1922-12,-0.55
1923-01,-0.55
1923-02,-0.56
1923-03,-0.55
1923-04,-0.55
1923-05,-0.55
1923-06,-0.55
1923-07,-0.56
1923-08,-0.56
1923-09,-0.56
1923-10,-0.56
1923-11,-0.56
1923-12,-0.56
1924-01,-0.55
1924-02,-0.56
1924-03,-0.56
1924-04,-0.56
1924-05,-0.56
1924-06,-0.55
1924-07,-0.55
1924-08,-0.55
1924-09,-0.55
1924-10,-0.56
1924-11,-0.56
1924-12,-0.55
1925-01,-0.55
1925-02,-0.54
1925-03,-0.54
1925-04,-0.54
1925-05,-0.54
1925-06,-0.54
1925-07,-0.54
1925-08,-0.53
1925-09,-0.53
1925-10,-0.52
1925-11,-0.52
1925-12,-0.52
1926-01,-0.52
1926-02,-0.53
1926-03,-0.53
1926-04,-0.54
1926-05,-0.54
1926-06,-0.54
1926-07,-0.55
1926-08,-0.55
1926-09,-0.54
1926-10,-0.55
1926-11,-0.55
1926-12,-0.55
1927-01,-0.56
1927-02,-0.55
1927-03,-0.55
1927-04,-0.55
1927-05,-0.55
1927-06,-0.55
1927-07,-0.55
1927-08,-0.54
1927-09,-0.55
1927-10,-0.55
1927-11,-0.55
1927-12,-0.55
1928-01,-0.54
1928-02,-0.54
1928-03,-0.54
1928-04,-0.54
1928-05,-0.54
1928-06,-0.54
1928-07,-0.54
1928-08,-0.54
1928-09,-0.54
1928-10,-0.54
1928-11,-0.54
1928-12,-0.54
1929-01,-0.54
1929-02,-0.54
1929-03,-0.54
1929-04,-0.54
1929-05,-0.54
1929-06,-0.53
1929-07,-0.54
1929-08,-0.54
1929-09,-0.53
1929-10,-0.53
1929-11,-0.53
1929-12,-0.53
1930-01,-0.53
1930-02,-0.53
1930-03,-0.53
1930-04,-0.53
1930-05,-0.53
1930-06,-0.53
1930-07,-0.54
1930-08,-0.54
1930-09,-0.54
1930-10,-0.54
1930-11,-0.55
1930-12,-0.55
1931-01,-0.56
1931-02,-0.56
1931-03,-0.57
1931-04,-0.56
1931-05,-0.57
1931-06,-0.57
1931-07,-0.56
1931-08,-0.56
1931-09,-0.56
1931-10,-0.56
1931-11,-0.56
1931-12,-0.56
1932-01,-0.55
1932-02,-0.55
1932-03,-0.55
1932-04,-0.56
1932-05,-0.56
1932-06,-0.55
1932-07,-0.56
1932-08,-0.56
1932-09,-0.56
1932-10,-0.55
1932-11,-0.55
1932-12,-0.55
1933-01,-0.55
1933-02,-0.55
1933-03,-0.55
1933-04,-0.55
1933-05,-0.55
1933-06,-0.55
1933-07,-0.55
1933-08,-0.55
1933-09,-0.56
1933-10,-0.56
1933-11,-0.56
1933-12,-0.56
1934-01,-0.56
1934-02,-0.56
1934-03,-0.56
1934-04,-0.56
1934-05,-0.57
1934-06,-0.57
1934-07,-0.57
1934-08,-0.57
1934-09,-0.56
1934-10,-0.57
1934-11,-0.57
1934-12,-0.58
1935-01,-0.58
1935-02,-0.58
1935-03,-0.59
1935-04,-0.59
1935-05,-0.59
1935-06,-0.59
1935-07,-0.59
1935-08,-0.59
1935-09,-0.6
1935-10,-0.59
1935-11,-0.59
1935-12,-0.59
1936-01,-0.59
1936-02,-0.59
1936-03,-0.59
1936-04,-0.59
1936-05,-0.59
1936-06,-0.59
1936-07,-0.59
1936-08,-0.59
1936-09,-0.59
1936-10,-0.59
1936-11,-0.59
1936-12,-0.59
1937-01,-0.59
1937-02,-0.6
1937-03,-0.59
1937-04,-0.59
1937-05,-0.59
1937-06,-0.59
1937-07,-0.59
1937-08,-0.59
1937-09,-0.58
1937-10,-0.58
1937-11,-0.57
1937-12,-0.57
1938-01,-0.57
1938-02,-0.57
1938-03,-0.58
1938-04,-0.58
1938-05,-0.58
1938-06,-0.58
1938-07,-0.57
1938-08,-0.57
1938-09,-0.58
1938-10,-0.58
1938-11,-0.58
1938-12,-0.58
1939-01,-0.58
1939-02,-0.57
1939-03,-0.57
1939-04,-0.56
1939-05,-0.56
1939-06,-0.56
1939-07,-0.56
1939-08,-0.56
1939-09,-0.56
1939-10,-0.56
1939-11,-0.55
1939-12,-0.55
1940-01,-0.55
1940-02,-0.55
1940-03,-0.55
1940-04,-0.55
1940-05,-0.55
1940-06,-0.55
1940-07,-0.55
1940-08,-0.55
1940-09,-0.55
1940-10,-0.55
1940-11,-0.55
1940-12,-0.56
1941-01,-0.56
1941-02,-0.56
1941-03,-0.56
1941-04,-0.57
1941-05,-0.57
1941-06,-0.57
1941-07,-0.57
1941-08,-0.57
1941-09,-0.57
1941-10,-0.56
1941-11,-0.57
1941-12,-0.56
1942-01,-0.56
1942-02,-0.56
1942-03,-0.56
1942-04,-0.56
1942-05,-0.56
1942-06,-0.56
1942-07,-0.56
1942-08,-0.56
1942-09,-0.56
1942-10,-0.56
1942-11,-0.56
1942-12,-0.56
1943-01,-0.56
1943-02,-0.56
1943-03,-0.56
1943-04,-0.56
1943-05,-0.56
1943-06,-0.56
1943-07,-0.57
1943-08,-0.57
1943-09,-0.57
1943-10,-0.57
1943-11,-0.57
1943-12,-0.57
1944-01,-0.57
1944-02,-0.58
1944-03,-0.58
1944-04,-0.58
1944-05,-0.58
1944-06,-0.58
1944-07,-0.57
1944-08,-0.57
1944-09,-0.57
1944-10,-0.57
1944-11,-0.57
1944-12,-0.57
1945-01,-0.56
1945-02,-0.55
1945-03,-0.55
1945-04,-0.55
1945-05,-0.55
1945-06,-0.54
1945-07,-0.55
1945-08,-0.55
1945-09,-0.55
1945-10,-0.54
1945-11,-0.54
1945-12,-0.54
1946-01,-0.54
1946-02,-0.54
1946-03,-0.54
1946-04,-0.54
1946-05,-0.55
1946-06,-0.55
1946-07,-0.55
1946-08,-0.55
1946-09,-0.55
1946-10,-0.55
1946-11,-0.56
1946-12,-0.56
1947-01,-0.56
1947-02,-0.56
1947-03,-0.56
1947-04,-0.55
1947-05,-0.56
1947-06,-0.56
1947-07,-0.56
1947-08,-0.55
1947-09,-0.55
1947-10,-0.55
1947-11,-0.55
1947-12,-0.54
1948-01,-0.54
1948-02,-0.54
1948-03,-0.53
1948-04,-0.53
1948-05,-0.53
1948-06,-0.53
1948-07,-0.53
1948-08,-0.52
1948-09,-0.52
1948-10,-0.52
1948-11,-0.52
1948-12,-0.52
1949-01,-0.51
1949-02,-0.51
1949-03,-0.51
1949-04,-0.51
1949-05,-0.51
1949-06,-0.51
1949-07,-0.51
1949-08,-0.51
1949-09,-0.51
1949-10,-0.51
1949-11,-0.51
1949-12,-0.51
1950-01,-0.51
1950-02,-0.51
1950-03,-0.51
1950-04,-0.51
1950-05,-0.51
1950-06,-0.51
1950-07,-0.51
1950-08,-0.51
1950-09,-0.51
1950-10,-0.52
1950-11,-0.52
1950-12,-0.52
1951-01,-0.52
1951-02,-0.52
1951-03,-0.52
1951-04,-0.52
1951-05,-0.52
1951-06,-0.52
1951-07,-0.52
1951-08,-0.52
1951-09,-0.52
1951-10,-0.52
1951-11,-0.52
1951-12,-0.52
1952-01,-0.52
1952-02,-0.52
1952-03,-0.52
1952-04,-0.53
1952-05,-0.52
1952-06,-0.52
1952-07,-0.52
1952-08,-0.52
1952-09,-0.52
1952-10,-0.52
1952-11,-0.52
1952-12,-0.52
1953-01,-0.52
1953-02,-0.51
1953-03,-0.51
1953-04,-0.51
1953-05,-0.51
1953-06,-0.5
1953-07,-0.5
1953-08,-0.5
1953-09,-0.5
1953-10,-0.5
1953-11,-0.5
1953-12,-0.5
1954-01,-0.5
1954-02,-0.51
1954-03,-0.51
1954-04,-0.51
1954-05,-0.51
1954-06,-0.51
1954-07,-0.51
1954-08,-0.51
1954-09,-0.51
1954-10,-0.51
1954-11,-0.51
1954-12,-0.51
1955-01,-0.51
1955-02,-0.51
1955-03,-0.52
1955-04,-0.52
1955-05,-0.52
1955-06,-0.52
1955-07,-0.52
1955-08,-0.52
1955-09,-0.52
1955-10,-0.52
1955-11,-0.52
1955-12,-0.52
1956-01,-0.52
1956-02,-0.51
1956-03,-0.51
1956-04,-0.51
1956-05,-0.51
1956-06,-0.51
1956-07,-0.51
1956-08,-0.51
1956-09,-0.51
1956-10,-0.51
1956-11,-0.51
1956-12,-0.51
1957-01,-0.51
1957-02,-0.52
1957-03,-0.52
1957-04,-0.52
1957-05,-0.52
1957-06,-0.52
1957-07,-0.52
1957-08,-0.52
1957-09,-0.52
1957-10,-0.52
1957-11,-0.52
1957-12,-0.52
1958-01,-0.52
1958-02,-0.52
1958-03,-0.52
1958-04,-0.52
1958-05,-0.52
1958-06,-0.52
1958-07,-0.52
1958-08,-0.52
1958-09,-0.53
1958-10,-0.53
1958-11,-0.53
1958-12,-0.52
1959-01,-0.52
1959-02,-0.52
1959-03,-0.52
1959-04,-0.51
1959-05,-0.52
1959-06,-0.52
1959-07,-0.52
1959-08,-0.52
1959-09,-0.51
1959-10,-0.51
1959-11,-0.5
1959-12,-0.5
1960-01,-0.51
1960-02,-0.51
1960-03,-0.5
1960-04,-0.5
1960-05,-0.49
1960-06,-0.49
1960-07,-0.49
1960-08,-0.48
1960-09,-0.48
